[10.0 ns] clk=0 | rst=1 | inst_addr=0000000000 | inst_in=100110000000000000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=XXXXXXXXXXXXXXXX | done=0
[14050.0 ns] clk=0 | rst=0 | inst_addr=0001000011 | inst_in=010111000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14070.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14090.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14110.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14130.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14150.0 ns] clk=0 | rst=0 | inst_addr=0001000100 | inst_in=000101100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14170.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14190.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14210.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14230.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14250.0 ns] clk=0 | rst=0 | inst_addr=0001000101 | inst_in=001011100000001110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14270.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14290.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14310.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14330.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14350.0 ns] clk=0 | rst=0 | inst_addr=0001000110 | inst_in=100011000000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14370.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14390.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14410.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14430.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14450.0 ns] clk=0 | rst=0 | inst_addr=0001000111 | inst_in=011101000000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14470.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14490.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14510.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14530.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14550.0 ns] clk=0 | rst=0 | inst_addr=0001001000 | inst_in=100000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14570.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14590.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14610.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14630.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14650.0 ns] clk=0 | rst=0 | inst_addr=0001001001 | inst_in=101110000000001111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14670.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14690.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14710.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14730.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14750.0 ns] clk=0 | rst=0 | inst_addr=0001001010 | inst_in=101110010000000100 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14770.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14790.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14810.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14830.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14850.0 ns] clk=0 | rst=0 | inst_addr=0001001011 | inst_in=101110100000000010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14870.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14890.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14910.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14930.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14950.0 ns] clk=0 | rst=0 | inst_addr=0001001100 | inst_in=010100000000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14970.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[14990.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15010.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15030.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15050.0 ns] clk=0 | rst=0 | inst_addr=0001001101 | inst_in=001011000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15070.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15090.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15110.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15130.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15150.0 ns] clk=0 | rst=0 | inst_addr=0001001110 | inst_in=010001010000000101 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15170.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15190.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15210.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15230.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15250.0 ns] clk=0 | rst=0 | inst_addr=0001001111 | inst_in=101110010001011010 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15270.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15290.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15310.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15330.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15350.0 ns] clk=0 | rst=0 | inst_addr=0001010000 | inst_in=000010000000000001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15370.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15390.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15410.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15430.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15450.0 ns] clk=0 | rst=0 | inst_addr=0001010001 | inst_in=000010000000001000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15470.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15490.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15510.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15530.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15550.0 ns] clk=0 | rst=0 | inst_addr=0001010010 | inst_in=001000000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15570.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15590.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15610.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15630.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15650.0 ns] clk=0 | rst=0 | inst_addr=0001010011 | inst_in=001110000000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15670.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15690.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15710.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=0000111100001111 | done=0
[15730.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000001001 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15750.0 ns] clk=0 | rst=0 | inst_addr=0001010100 | inst_in=101011010000001001 | data_addr=0000001001 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15770.0 ns] clk=0 | rst=0 | inst_addr=0001010101 | inst_in=101011100000000110 | data_addr=0000001001 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15790.0 ns] clk=0 | rst=0 | inst_addr=0001010101 | inst_in=101011100000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15810.0 ns] clk=0 | rst=0 | inst_addr=0001010101 | inst_in=101011100000000110 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15830.0 ns] clk=0 | rst=0 | inst_addr=0001010101 | inst_in=101011100000000110 | data_addr=0000000110 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15850.0 ns] clk=0 | rst=0 | inst_addr=0001010101 | inst_in=101011100000000110 | data_addr=0000000110 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15870.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000110 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15890.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15910.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1010101010101010 | done=0
[15930.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[15950.0 ns] clk=0 | rst=0 | inst_addr=0001010110 | inst_in=101011000000000111 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[15970.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000111 | data_R=1 | data_W=1 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[15990.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[16010.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
[16030.0 ns] clk=0 | rst=0 | inst_addr=0001010111 | inst_in=100100000000010000 | data_addr=0000000000 | data_R=0 | data_W=0 | data_in=0000000000000000 | data_out=1001100110011001 | done=0
